s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 4.5305737E+001, 7.3519536E+002, 0.0000000E+000,-2.6544225E+002,-4.2163939E+002,-8.7079075E+001,-4.7293018E-002, 0.0000000E+000, 0.0000000E+000,-3.3915717E+001,-3.9012652E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5362679E+001, 7.3664360E+002, 0.0000000E+000,-2.6699047E+002,-4.2423369E+002,-8.6905008E+001,-4.7420041E-002, 0.0000000E+000, 0.0000000E+000,-3.8621244E+001,-4.1532994E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5433861E+001, 7.3276986E+002, 0.0000000E+000,-2.6707781E+002,-4.2507704E+002,-8.6885499E+001,-4.7471740E-002, 0.0000000E+000, 0.0000000E+000,-4.1490689E+001,-4.6317961E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5490807E+001, 7.3280659E+002, 0.0000000E+000,-2.6571768E+002,-4.2476187E+002,-8.7017978E+001,-4.7354928E-002, 0.0000000E+000, 0.0000000E+000,-4.2649948E+001,-4.4738295E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5547752E+001, 7.3945404E+002, 0.0000000E+000,-2.6576249E+002,-4.2220874E+002,-8.7053554E+001,-4.7346283E-002, 0.0000000E+000, 0.0000000E+000,-3.4776983E+001,-3.5618089E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5604698E+001, 7.4955476E+002, 0.0000000E+000,-2.6939461E+002,-4.1833209E+002,-8.7740883E+001,-4.7263916E-002, 0.0000000E+000, 0.0000000E+000,-2.4608124E+001,-2.5960082E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5664490E+001, 7.5029270E+002, 0.0000000E+000,-2.7102722E+002,-4.1573886E+002,-8.7503581E+001,-4.7336731E-002, 0.0000000E+000, 0.0000000E+000,-1.9701162E+001,-2.4024298E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5727127E+001, 7.5732559E+002, 0.0000000E+000,-2.7154880E+002,-4.1567281E+002,-8.7737376E+001,-4.7442619E-002, 0.0000000E+000, 0.0000000E+000,-1.3688926E+001,-1.7680839E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5789768E+001, 7.6132697E+002, 0.0000000E+000,-2.7084029E+002,-4.2145723E+002,-8.7423932E+001,-4.7442021E-002, 0.0000000E+000, 0.0000000E+000,-1.6020998E+001,-1.8441919E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5852409E+001, 7.6152962E+002, 0.0000000E+000,-2.7070935E+002,-4.3338224E+002,-8.7578850E+001,-4.7492516E-002, 0.0000000E+000, 0.0000000E+000,-2.1412985E+001,-3.0188313E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5915047E+001, 7.5422797E+002, 0.0000000E+000,-2.6703098E+002,-4.4015148E+002,-8.8337879E+001,-4.7553787E-002, 0.0000000E+000, 0.0000000E+000,-3.5986357E+001,-4.1339929E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.5962029E+001, 7.4370929E+002, 0.0000000E+000,-2.6297212E+002,-4.3977789E+002,-8.8457995E+001,-4.7478593E-002, 0.0000000E+000, 0.0000000E+000,-4.2596627E+001,-4.7546194E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6029419E+001, 7.5014264E+002, 0.0000000E+000,-2.5896440E+002,-4.3424658E+002,-8.7413665E+001,-4.7403794E-002, 0.0000000E+000, 0.0000000E+000,-3.4375268E+001,-3.0529411E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6082771E+001, 7.5358432E+002, 0.0000000E+000,-2.6069372E+002,-4.2287858E+002,-8.9120555E+001,-4.7328776E-002, 0.0000000E+000, 0.0000000E+000,-1.3493421E+001,-1.9155868E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6144024E+001, 7.5619576E+002, 0.0000000E+000,-2.6327467E+002,-4.0724262E+002,-8.9975236E+001,-4.7374637E-002, 0.0000000E+000, 0.0000000E+000,-1.4710080E-001,-4.3441438E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6202221E+001, 7.4428337E+002, 0.0000000E+000,-2.6137863E+002,-3.9195499E+002,-9.0198718E+001,-4.7508129E-002, 0.0000000E+000, 0.0000000E+000, 4.6965269E+000, 7.0352417E-001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6272636E+001, 7.3710900E+002, 0.0000000E+000,-2.5783356E+002,-3.8303432E+002,-9.0581154E+001,-4.7481736E-002, 0.0000000E+000, 0.0000000E+000, 1.0756104E+001, 5.6124895E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6330013E+001, 7.4456927E+002, 0.0000000E+000,-2.5818167E+002,-3.8103129E+002,-8.9524991E+001,-4.7458741E-002, 0.0000000E+000, 0.0000000E+000, 1.8871859E+001, 1.5783861E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6387390E+001, 7.5093451E+002, 0.0000000E+000,-2.6363389E+002,-3.8276620E+002,-8.8676526E+001,-4.7394172E-002, 0.0000000E+000, 0.0000000E+000, 2.1825243E+001, 1.5810507E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6444767E+001, 7.5927814E+002, 0.0000000E+000,-2.6749324E+002,-3.8557655E+002,-8.7821080E+001,-4.7480683E-002, 0.0000000E+000, 0.0000000E+000, 2.1551712E+001, 1.8339789E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6509392E+001, 7.6602073E+002, 0.0000000E+000,-2.7293057E+002,-3.8718488E+002,-8.7458574E+001,-4.7470441E-002, 0.0000000E+000, 0.0000000E+000, 2.2284263E+001, 1.8399238E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6564697E+001, 7.6396407E+002, 0.0000000E+000,-2.7644037E+002,-3.8700433E+002,-8.7633059E+001,-4.7530702E-002, 0.0000000E+000, 0.0000000E+000, 1.6918688E+001, 1.2838780E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6620007E+001, 7.7078706E+002, 0.0000000E+000,-2.7742168E+002,-3.8759304E+002,-8.7851665E+001,-4.7559625E-002, 0.0000000E+000, 0.0000000E+000, 2.1333357E+001, 1.7873112E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6694668E+001, 7.6633812E+002, 0.0000000E+000,-2.7782019E+002,-3.8870280E+002,-8.7452133E+001,-4.7548605E-002, 0.0000000E+000, 0.0000000E+000, 1.6164693E+001, 1.2315446E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6740299E+001, 7.7892651E+002, 0.0000000E+000,-2.7897709E+002,-3.9209123E+002,-8.6319973E+001,-4.7570149E-002, 0.0000000E+000, 0.0000000E+000, 2.3885336E+001, 2.1490650E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6801136E+001, 7.7586030E+002, 0.0000000E+000,-2.8041177E+002,-3.9743553E+002,-8.6460931E+001,-4.7520455E-002, 0.0000000E+000, 0.0000000E+000, 2.0403111E+001, 1.1504556E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6868427E+001, 7.6706554E+002, 0.0000000E+000,-2.7454000E+002,-4.0047813E+002,-8.5922859E+001,-4.7686796E-002, 0.0000000E+000, 0.0000000E+000, 8.0052930E+000, 6.0768616E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6925720E+001, 7.5329466E+002, 0.0000000E+000,-2.6658765E+002,-3.9896828E+002,-8.5951446E+001,-4.7627926E-002, 0.0000000E+000, 0.0000000E+000, 8.5360500E+000, 1.7396559E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.6983009E+001, 7.3770206E+002, 0.0000000E+000,-2.6015174E+002,-3.9205394E+002,-8.6195452E+001,-4.7679228E-002, 0.0000000E+000, 0.0000000E+000, 2.5644843E+000,-7.4675275E-001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7040302E+001, 7.3573775E+002, 0.0000000E+000,-2.5778281E+002,-3.8496192E+002,-8.6945543E+001,-4.7648895E-002, 0.0000000E+000, 0.0000000E+000, 8.6496167E+000, 5.9998235E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7111916E+001, 7.3297263E+002, 0.0000000E+000,-2.5822314E+002,-3.7916911E+002,-8.8093603E+001,-4.7611406E-002, 0.0000000E+000, 0.0000000E+000, 1.2627947E+001, 7.4391605E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7169209E+001, 7.2944886E+002, 0.0000000E+000,-2.5762912E+002,-3.7686209E+002,-8.8787722E+001,-4.7437889E-002, 0.0000000E+000, 0.0000000E+000, 1.0760126E+001, 6.1224887E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7226501E+001, 7.4548994E+002, 0.0000000E+000,-2.5827086E+002,-3.7752714E+002,-8.8819976E+001,-4.7395876E-002, 0.0000000E+000, 0.0000000E+000, 2.0888631E+001, 2.0824569E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7283791E+001, 7.5687650E+002, 0.0000000E+000,-2.6528871E+002,-3.8031427E+002,-8.8394877E+001,-4.7514412E-002, 0.0000000E+000, 0.0000000E+000, 2.8597796E+001, 2.2831126E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7341084E+001, 7.6029048E+002, 0.0000000E+000,-2.7202307E+002,-3.8248068E+002,-8.8491956E+001,-4.7504321E-002, 0.0000000E+000, 0.0000000E+000, 2.5764064E+001, 1.7247277E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7412697E+001, 7.5561285E+002, 0.0000000E+000,-2.7262146E+002,-3.8021433E+002,-8.9193772E+001,-4.7535002E-002, 0.0000000E+000, 0.0000000E+000, 1.7415252E+001, 1.3535757E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7469990E+001, 7.6380962E+002, 0.0000000E+000,-2.7345313E+002,-3.7653626E+002,-8.9990146E+001,-4.7657830E-002, 0.0000000E+000, 0.0000000E+000, 2.5803544E+001, 2.3782435E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7524357E+001, 7.7954752E+002, 0.0000000E+000,-2.7717423E+002,-3.7528332E+002,-8.9665535E+001,-4.7777391E-002, 0.0000000E+000, 0.0000000E+000, 4.0786746E+001, 3.7376651E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7588657E+001, 7.7999045E+002, 0.0000000E+000,-2.8085609E+002,-3.7842776E+002,-8.9745261E+001,-4.7839035E-002, 0.0000000E+000, 0.0000000E+000, 3.8245588E+001, 3.0913500E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7640102E+001, 7.7669500E+002, 0.0000000E+000,-2.8048769E+002,-3.8406029E+002,-9.0013468E+001,-4.7812468E-002, 0.0000000E+000, 0.0000000E+000, 2.8760490E+001, 2.2085731E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7706978E+001, 7.5986507E+002, 0.0000000E+000,-2.7525642E+002,-3.9024397E+002,-9.0865602E+001,-4.7704910E-002, 0.0000000E+000, 0.0000000E+000, 1.2490169E+001, 3.4513794E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7763565E+001, 7.4576138E+002, 0.0000000E+000,-2.6667100E+002,-3.9334894E+002,-9.0344518E+001,-4.7540871E-002, 0.0000000E+000, 0.0000000E+000,-9.8963811E-002,-4.6506232E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7820152E+001, 7.4545622E+002, 0.0000000E+000,-2.6453083E+002,-3.9172019E+002,-9.0146337E+001,-4.7554462E-002, 0.0000000E+000, 0.0000000E+000, 2.6055248E+000,-9.8869407E-001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7890884E+001, 7.4866411E+002, 0.0000000E+000,-2.6778767E+002,-3.8913208E+002,-8.9835944E+001,-4.7594884E-002, 0.0000000E+000, 0.0000000E+000, 4.7194966E+000, 1.8608291E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.7947472E+001, 7.5266036E+002, 0.0000000E+000,-2.7260349E+002,-3.8850522E+002,-8.9640919E+001,-4.7464963E-002, 0.0000000E+000, 0.0000000E+000, 9.2190287E+000, 1.8632591E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8004059E+001, 7.3236615E+002, 0.0000000E+000,-2.7162821E+002,-3.8911584E+002,-8.9565651E+001,-4.7510909E-002, 0.0000000E+000, 0.0000000E+000,-9.9036054E+000,-1.7991072E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8064888E+001, 7.1836232E+002, 0.0000000E+000,-2.6709751E+002,-3.8907241E+002,-8.9334390E+001,-4.7433262E-002, 0.0000000E+000, 0.0000000E+000,-2.3780267E+001,-2.7189427E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8127136E+001, 7.2392727E+002, 0.0000000E+000,-2.6720731E+002,-3.8857245E+002,-8.8855232E+001,-4.7324555E-002, 0.0000000E+000, 0.0000000E+000,-1.6114356E+001,-2.0755038E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8186134E+001, 7.2737993E+002, 0.0000000E+000,-2.6780925E+002,-3.9098379E+002,-8.8136713E+001,-4.7402521E-002, 0.0000000E+000, 0.0000000E+000,-1.6387188E+001,-1.9597232E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8249992E+001, 7.4049218E+002, 0.0000000E+000,-2.6606843E+002,-3.9842269E+002,-8.7886089E+001,-4.7394767E-002, 0.0000000E+000, 0.0000000E+000,-1.0612435E+001,-1.1932421E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8312393E+001, 7.5022836E+002, 0.0000000E+000,-2.6710206E+002,-4.1000678E+002,-8.7895407E+001,-4.7377476E-002, 0.0000000E+000, 0.0000000E+000,-8.1270973E+000,-1.4823264E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8363560E+001, 7.4508438E+002, 0.0000000E+000,-2.6915095E+002,-4.1485250E+002,-8.7538019E+001,-4.7321950E-002, 0.0000000E+000, 0.0000000E+000,-2.1099662E+001,-2.6504416E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8432201E+001, 7.5091889E+002, 0.0000000E+000,-2.7137538E+002,-4.1093444E+002,-8.7713551E+001,-4.7200259E-002, 0.0000000E+000, 0.0000000E+000,-1.7872858E+001,-1.9151686E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8487114E+001, 7.4727334E+002, 0.0000000E+000,-2.7234100E+002,-4.0587475E+002,-8.8507971E+001,-4.7132255E-002, 0.0000000E+000, 0.0000000E+000,-1.4114889E+001,-1.9497510E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8542027E+001, 7.4690092E+002, 0.0000000E+000,-2.7230445E+002,-4.0488939E+002,-8.8484491E+001,-4.7268902E-002, 0.0000000E+000, 0.0000000E+000,-1.3772063E+001,-1.8824680E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8610668E+001, 7.3951352E+002, 0.0000000E+000,-2.7238131E+002,-4.0499164E+002,-8.8195326E+001,-4.7350330E-002, 0.0000000E+000, 0.0000000E+000,-1.9635091E+001,-2.6102101E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8665581E+001, 7.2855582E+002, 0.0000000E+000,-2.6994214E+002,-4.0433358E+002,-8.8734706E+001,-4.7351087E-002, 0.0000000E+000, 0.0000000E+000,-2.9594849E+001,-3.4501959E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8723240E+001, 7.2899285E+002, 0.0000000E+000,-2.6682402E+002,-4.0275010E+002,-8.9371707E+001,-4.7253352E-002, 0.0000000E+000, 0.0000000E+000,-2.6220904E+001,-3.0000222E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8783646E+001, 7.2019164E+002, 0.0000000E+000,-2.6485355E+002,-3.9923830E+002,-8.8870938E+001,-4.7268311E-002, 0.0000000E+000, 0.0000000E+000,-2.8792393E+001,-3.2818416E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8844048E+001, 7.3045532E+002, 0.0000000E+000,-2.6375881E+002,-3.9458115E+002,-8.8656320E+001,-4.7331956E-002, 0.0000000E+000, 0.0000000E+000,-1.6647024E+001,-1.6588302E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8901005E+001, 7.3674225E+002, 0.0000000E+000,-2.6401986E+002,-3.9085547E+002,-8.8990030E+001,-4.7424678E-002, 0.0000000E+000, 0.0000000E+000,-3.6180998E+000,-7.1705226E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.8964806E+001, 7.4652426E+002, 0.0000000E+000,-2.6496370E+002,-3.8828231E+002,-8.9482235E+001,-4.7489717E-002, 0.0000000E+000, 0.0000000E+000, 4.8064532E+000, 3.7485156E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9031315E+001, 7.4973577E+002, 0.0000000E+000,-2.6739550E+002,-3.8538709E+002,-8.9472249E+001,-4.7602216E-002, 0.0000000E+000, 0.0000000E+000, 1.3931020E+001, 7.4333283E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9088596E+001, 7.5220400E+002, 0.0000000E+000,-2.6548978E+002,-3.8294507E+002,-8.9467290E+001,-4.7576942E-002, 0.0000000E+000, 0.0000000E+000, 1.4862357E+001, 1.4254290E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9145874E+001, 7.5491593E+002, 0.0000000E+000,-2.6488249E+002,-3.8465666E+002,-8.9415847E+001,-4.7584103E-002, 0.0000000E+000, 0.0000000E+000, 2.2453172E+001, 1.5913353E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9203156E+001, 7.5421622E+002, 0.0000000E+000,-2.6538791E+002,-3.8972546E+002,-8.9207074E+001,-4.7515988E-002, 0.0000000E+000, 0.0000000E+000, 1.5086332E+001, 9.8482510E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9260437E+001, 7.5653784E+002, 0.0000000E+000,-2.6698687E+002,-3.9647375E+002,-8.9227030E+001,-4.7467064E-002, 0.0000000E+000, 0.0000000E+000, 1.0932942E+001, 3.8027179E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9332035E+001, 7.5654673E+002, 0.0000000E+000,-2.7001472E+002,-4.0502878E+002,-8.8878926E+001,-4.7360736E-002, 0.0000000E+000, 0.0000000E+000,-1.0017164E+000,-7.4230587E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9389317E+001, 7.5567893E+002, 0.0000000E+000,-2.7332031E+002,-4.1311837E+002,-8.9068953E+001,-4.7302808E-002, 0.0000000E+000, 0.0000000E+000,-1.1717595E+001,-1.9876008E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9451084E+001, 7.5892662E+002, 0.0000000E+000,-2.7652036E+002,-4.1347192E+002,-9.0279371E+001,-4.7362296E-002, 0.0000000E+000, 0.0000000E+000,-1.6217194E+001,-2.1392400E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9502789E+001, 7.5056039E+002, 0.0000000E+000,-2.7675366E+002,-4.0442690E+002,-9.1951430E+001,-4.7362782E-002, 0.0000000E+000, 0.0000000E+000,-1.6822681E+001,-2.2618971E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9566959E+001, 7.3733157E+002, 0.0000000E+000,-2.7277157E+002,-3.8589704E+002,-9.2153308E+001,-4.7356107E-002, 0.0000000E+000, 0.0000000E+000,-9.3338609E+000,-1.3537702E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9623428E+001, 7.3914202E+002, 0.0000000E+000,-2.6995385E+002,-3.7403166E+002,-9.2477703E+001,-4.7324991E-002, 0.0000000E+000, 0.0000000E+000, 9.7919587E+000, 2.6314917E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9689129E+001, 7.3094493E+002, 0.0000000E+000,-2.6730492E+002,-3.7186242E+002,-9.2452698E+001,-4.7478790E-002, 0.0000000E+000, 0.0000000E+000, 5.9660297E+000,-7.2258829E-001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9741688E+001, 7.4525760E+002, 0.0000000E+000,-2.6841301E+002,-3.7401503E+002,-9.1667694E+001,-4.7753912E-002, 0.0000000E+000, 0.0000000E+000, 1.6354749E+001, 1.1114113E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9807388E+001, 7.4979738E+002, 0.0000000E+000,-2.6961789E+002,-3.7288292E+002,-9.1330317E+001,-4.7832857E-002, 0.0000000E+000, 0.0000000E+000, 2.0166124E+001, 1.5918422E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9873089E+001, 7.6320830E+002, 0.0000000E+000,-2.6977936E+002,-3.6603071E+002,-9.1918745E+001,-4.7917197E-002, 0.0000000E+000, 0.0000000E+000, 3.6878485E+001, 3.5431572E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9930065E+001, 7.7635512E+002, 0.0000000E+000,-2.7372851E+002,-3.5959747E+002,-9.2288682E+001,-4.7924656E-002, 0.0000000E+000, 0.0000000E+000, 5.8522543E+001, 5.0692535E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 4.9986843E+001, 7.6551324E+002, 0.0000000E+000,-2.7571591E+002,-3.5599198E+002,-9.1609629E+001,-4.7857529E-002, 0.0000000E+000, 0.0000000E+000, 4.9881450E+001, 4.2147861E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0046322E+001, 7.6919201E+002, 0.0000000E+000,-2.7671794E+002,-3.5260124E+002,-9.0625446E+001,-4.7726097E-002, 0.0000000E+000, 0.0000000E+000, 5.2098399E+001, 4.9199669E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0105801E+001, 7.8349355E+002, 0.0000000E+000,-2.8027868E+002,-3.5259466E+002,-8.9109066E+001,-4.7704254E-002, 0.0000000E+000, 0.0000000E+000, 6.4571721E+001, 6.1463435E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0165279E+001, 7.8202221E+002, 0.0000000E+000,-2.8389333E+002,-3.5882705E+002,-8.7963756E+001,-4.7751895E-002, 0.0000000E+000, 0.0000000E+000, 5.9657427E+001, 5.1290323E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0224762E+001, 7.8418103E+002, 0.0000000E+000,-2.8302435E+002,-3.7031076E+002,-8.6648368E+001,-4.7714944E-002, 0.0000000E+000, 0.0000000E+000, 4.8340686E+001, 4.4149838E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0290924E+001, 7.8411120E+002, 0.0000000E+000,-2.8266488E+002,-3.8158181E+002,-8.6080106E+001,-4.7653580E-002, 0.0000000E+000, 0.0000000E+000, 4.0777891E+001, 3.3736751E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0343857E+001, 7.6774587E+002, 0.0000000E+000,-2.7983565E+002,-3.8656581E+002,-8.5594844E+001,-4.7549923E-002, 0.0000000E+000, 0.0000000E+000, 2.1108268E+001, 1.5702022E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0410023E+001, 7.5424222E+002, 0.0000000E+000,-2.7452453E+002,-3.8662315E+002,-8.5534525E+001,-4.7649105E-002, 0.0000000E+000, 0.0000000E+000, 1.2030992E+001, 7.5123671E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0462952E+001, 7.4508998E+002, 0.0000000E+000,-2.6908172E+002,-3.8635235E+002,-8.5452994E+001,-4.7503950E-002, 0.0000000E+000, 0.0000000E+000, 7.8792456E+000, 4.1554100E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0529118E+001, 7.3426833E+002, 0.0000000E+000,-2.6434725E+002,-3.8596960E+002,-8.6425864E+001,-4.7445563E-002, 0.0000000E+000, 0.0000000E+000, 2.0250015E+000,-2.5218327E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0582050E+001, 7.3346556E+002, 0.0000000E+000,-2.6033538E+002,-3.8676620E+002,-8.7899114E+001,-4.7412525E-002, 0.0000000E+000, 0.0000000E+000, 9.8515958E-001,-1.5825425E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0648212E+001, 7.3526248E+002, 0.0000000E+000,-2.6126475E+002,-3.8716843E+002,-8.7938666E+001,-4.7367291E-002, 0.0000000E+000, 0.0000000E+000, 3.4332928E+000,-1.1567303E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0701145E+001, 7.4020047E+002, 0.0000000E+000,-2.6149811E+002,-3.8736566E+002,-8.7755671E+001,-4.7471543E-002, 0.0000000E+000, 0.0000000E+000, 5.1781119E+000, 3.5335612E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0767307E+001, 7.4195715E+002, 0.0000000E+000,-2.6498093E+002,-3.9048646E+002,-8.7117006E+001,-4.7574794E-002, 0.0000000E+000, 0.0000000E+000, 3.5599569E+000,-6.7481871E-001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0825535E+001, 7.4112076E+002, 0.0000000E+000,-2.6765734E+002,-3.9528308E+002,-8.6380394E+001,-4.7667441E-002, 0.0000000E+000, 0.0000000E+000,-5.2035661E+000,-8.2477127E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0883759E+001, 7.4105553E+002, 0.0000000E+000,-2.7022841E+002,-3.9886157E+002,-8.6677353E+001,-4.7651163E-002, 0.0000000E+000, 0.0000000E+000,-1.1051478E+001,-1.4759456E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.0941982E+001, 7.5116225E+002, 0.0000000E+000,-2.7336865E+002,-4.0089673E+002,-8.6590279E+001,-4.7774258E-002, 0.0000000E+000, 0.0000000E+000,-8.6406777E+000,-9.7411885E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1000206E+001, 7.5204663E+002, 0.0000000E+000,-2.7495288E+002,-4.0283950E+002,-8.7590168E+001,-4.7775062E-002, 0.0000000E+000, 0.0000000E+000,-1.0324956E+001,-1.3383700E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1075901E+001, 7.3627047E+002, 0.0000000E+000,-2.6945396E+002,-4.0623290E+002,-8.8076974E+001,-4.7734360E-002, 0.0000000E+000, 0.0000000E+000,-1.9917441E+001,-2.7541098E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 5.1123936E+001, 7.2957711E+002, 0.0000000E+000,-2.6243168E+002,-4.1096422E+002,-8.8438583E+001,-4.7598978E-002, 0.0000000E+000, 0.0000000E+000,-2.9721192E+001,-3.2304970E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
