s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
 1.0152608E+002, 6.9501664E+002, 0.0000000E+000,-4.4903654E+002,-8.3516361E-002,-2.5309084E+002,-7.3490043E-002,-1.3727626E+000, 0.0000000E+000,-1.0905391E+001,-8.6405093E+000, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0166121E+005
 1.0170966E+002, 7.5743578E+002, 0.0000000E+000,-4.5911242E+002,-8.5640230E-002,-2.5372049E+002,-7.3363883E-002, 1.6972644E+001, 0.0000000E+000, 5.6765031E+001, 6.1416501E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0171143E+005
 1.0188461E+002, 7.5581105E+002, 0.0000000E+000,-4.6423409E+002,-8.4763315E-002,-2.5353941E+002,-7.3444385E-002, 1.5497464E+001, 0.0000000E+000, 5.9551709E+001, 5.3376799E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0175917E+005
 1.0206174E+002, 6.5719204E+002, 0.0000000E+000,-4.4552921E+002,-8.4440006E-002,-2.5456984E+002,-7.2938461E-002,-1.1055526E+001, 0.0000000E+000,-5.3569204E+001,-5.4119921E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0172686E+005
 1.0224457E+002, 6.5480919E+002, 0.0000000E+000,-4.4917952E+002,-8.4945612E-002,-2.5433597E+002,-7.3467751E-002,-1.4063710E+001, 0.0000000E+000,-6.0105401E+001,-6.2928412E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0168536E+005
 1.0242570E+002, 6.5606229E+002, 0.0000000E+000,-4.4967251E+002,-8.4290716E-002,-2.5198326E+002,-7.3468654E-002,-1.5630118E+001, 0.0000000E+000,-6.4098179E+001,-6.1381357E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0163696E+005
 1.0260370E+002, 6.7823905E+002, 0.0000000E+000,-4.5531474E+002,-8.5020021E-002,-2.5099814E+002,-7.3228501E-002,-1.0910787E+001, 0.0000000E+000,-4.0408208E+001,-3.9142856E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0160410E+005
 1.0278170E+002, 7.2698082E+002, 0.0000000E+000,-4.5889256E+002,-8.6047290E-002,-2.5091256E+002,-7.3010331E-002, 6.3673717E+000, 0.0000000E+000, 2.0169644E+001, 2.3384005E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0162127E+005
 1.0296734E+002, 6.7390595E+002, 0.0000000E+000,-4.4574239E+002,-8.3598159E-002,-2.5045181E+002,-7.3026803E-002,-3.0034032E+000, 0.0000000E+000,-2.1939760E+001,-2.5448286E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0161349E+005
 1.0315015E+002, 7.1955071E+002, 0.0000000E+000,-4.4802247E+002,-8.5238320E-002,-2.4913701E+002,-7.2884229E-002, 9.0937295E+000, 0.0000000E+000, 2.5440651E+001, 3.1326846E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0163875E+005
 1.0332552E+002, 7.2166669E+002, 0.0000000E+000,-4.5584526E+002,-8.4646870E-002,-2.4806316E+002,-7.2990072E-002, 9.6051304E+000, 0.0000000E+000, 3.3157884E+001, 2.7205764E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0166943E+005
 1.0350081E+002, 6.3940990E+002, 0.0000000E+000,-4.4034889E+002,-8.5267671E-002,-2.4780129E+002,-7.2890139E-002,-1.3274342E+001, 0.0000000E+000,-6.0847339E+001,-6.2172776E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0163132E+005
 1.0369160E+002, 7.0450925E+002, 0.0000000E+000,-4.4556595E+002,-8.4757923E-002,-2.4742045E+002,-7.3219453E-002, 3.4232364E+000, 0.0000000E+000, 6.6455279E+000, 1.4788105E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0163881E+005
 1.0386353E+002, 7.8763969E+002, 0.0000000E+000,-4.6269851E+002,-8.6731069E-002,-2.4758554E+002,-7.2672643E-002, 2.9156136E+001, 0.0000000E+000, 1.0610014E+002, 1.0635237E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0172223E+005
 1.0404102E+002, 6.9731129E+002, 0.0000000E+000,-4.4411755E+002,-8.5105713E-002,-2.4635807E+002,-7.2771472E-002, 8.6948139E+000, 0.0000000E+000, 2.1947792E+001, 1.5372607E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0175106E+005
 1.0422960E+002, 6.4885542E+002, 0.0000000E+000,-4.3449016E+002,-8.3491501E-002,-2.4483471E+002,-7.3735824E-002,-8.4993791E+000, 0.0000000E+000,-4.0988253E+001,-3.9126058E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0172392E+005
 1.0440931E+002, 7.2342838E+002, 0.0000000E+000,-4.4851339E+002,-8.4973351E-002,-2.4448439E+002,-7.3350414E-002, 9.3089650E+000, 0.0000000E+000, 3.3487919E+001, 3.9581254E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0174930E+005
 1.0458741E+002, 7.4520115E+002, 0.0000000E+000,-4.5137027E+002,-8.4398384E-002,-2.4492758E+002,-7.3308185E-002, 1.9692938E+001, 0.0000000E+000, 7.3451656E+001, 6.8438529E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0180943E+005
 1.0477057E+002, 6.5516017E+002, 0.0000000E+000,-4.3373690E+002,-8.4672841E-002,-2.4476784E+002,-7.2410346E-002,-6.1250271E+000, 0.0000000E+000,-2.6281364E+001,-2.9626679E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0179241E+005
 1.0494942E+002, 6.3813397E+002, 0.0000000E+000,-4.3647767E+002,-8.3882390E-002,-2.4648029E+002,-7.3253312E-002,-1.5238184E+001, 0.0000000E+000,-6.1007314E+001,-6.0219314E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0174668E+005
 1.0512601E+002, 7.0130142E+002, 0.0000000E+000,-4.4821188E+002,-8.6727685E-002,-2.4763465E+002,-7.3481121E-002, 8.4534326E-001, 0.0000000E+000,-2.3011680E+000, 6.1400190E+000, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0174578E+005
 1.0530121E+002, 7.9171791E+002, 0.0000000E+000,-4.5601024E+002,-8.5448568E-002,-2.4689733E+002,-7.3204015E-002, 3.1524073E+001, 0.0000000E+000, 1.1726066E+002, 1.2017575E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0183644E+005
 1.0548794E+002, 7.2064201E+002, 0.0000000E+000,-4.4069118E+002,-8.5400499E-002,-2.4719015E+002,-7.2867006E-002, 1.5796921E+001, 0.0000000E+000, 5.2795754E+001, 4.8399332E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0188789E+005
 1.0566188E+002, 6.8221631E+002, 0.0000000E+000,-4.3847451E+002,-8.5941625E-002,-2.4906872E+002,-7.2388629E-002, 6.7908211E-001, 0.0000000E+000,-2.0558584E+000,-4.8061695E+000, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0189121E+005
 1.0584614E+002, 6.7357704E+002, 0.0000000E+000,-4.4277081E+002,-8.3215752E-002,-2.4949577E+002,-7.3439847E-002,-5.6883520E+000, 0.0000000E+000,-2.6710669E+001,-2.4534553E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0187285E+005
 1.0602393E+002, 6.9207364E+002, 0.0000000E+000,-4.4315439E+002,-8.4973906E-002,-2.4917963E+002,-7.2831565E-002, 1.4550900E+000, 0.0000000E+000, 2.6397933E-002, 1.0369015E+000, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0187681E+005
 1.0620171E+002, 7.3297134E+002, 0.0000000E+000,-4.4927278E+002,-8.5036740E-002,-2.4840534E+002,-7.2512731E-002, 1.2592854E+001, 0.0000000E+000, 4.6717847E+001, 4.7728524E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0191352E+005
 1.0638824E+002, 7.1524840E+002, 0.0000000E+000,-4.4572726E+002,-8.4453056E-002,-2.4851674E+002,-7.2776632E-002, 1.0613249E+001, 0.0000000E+000, 3.4439171E+001, 3.1460419E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0194759E+005
 1.0656311E+002, 6.4281890E+002, 0.0000000E+000,-4.3165843E+002,-8.3253507E-002,-2.4922685E+002,-7.3386446E-002,-9.9575573E+000, 0.0000000E+000,-4.6680808E+001,-4.8180580E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0191948E+005
 1.0674771E+002, 6.8405013E+002, 0.0000000E+000,-4.4083594E+002,-8.5722083E-002,-2.5024736E+002,-7.2623766E-002,-3.5370869E+000, 0.0000000E+000,-1.6209566E+001,-1.0728612E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0190637E+005
 1.0692711E+002, 7.2012252E+002, 0.0000000E+000,-4.5060856E+002,-8.5452493E-002,-2.5011759E+002,-7.3013092E-002, 8.3810455E+000, 0.0000000E+000, 3.1405844E+001, 2.7618944E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0193290E+005
 1.0710252E+002, 6.2912005E+002, 0.0000000E+000,-4.3131129E+002,-8.3830633E-002,-2.4988842E+002,-7.3333511E-002,-1.6206037E+001, 0.0000000E+000,-6.5943852E+001,-6.8442855E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0188689E+005
 1.0728889E+002, 7.0489838E+002, 0.0000000E+000,-4.4233852E+002,-8.3464984E-002,-2.4973863E+002,-7.3272436E-002, 1.6814360E+000, 0.0000000E+000, 5.4206094E+000, 1.4345923E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0188805E+005
 1.0746430E+002, 8.2291887E+002, 0.0000000E+000,-4.6015484E+002,-8.4219948E-002,-2.4974224E+002,-7.3520690E-002, 4.0142194E+001, 0.0000000E+000, 1.5023199E+002, 1.5300624E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0200408E+005
 1.0765068E+002, 7.1136130E+002, 0.0000000E+000,-4.4126259E+002,-8.3252005E-002,-2.4967320E+002,-7.3155383E-002, 1.2137335E+001, 0.0000000E+000, 4.3642827E+001, 3.2406433E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0204675E+005
 1.0782719E+002, 6.4535740E+002, 0.0000000E+000,-4.3007043E+002,-8.4647210E-002,-2.5217621E+002,-7.2411071E-002,-1.1399264E+001, 0.0000000E+000,-5.0743532E+001,-4.8445569E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0201242E+005
 1.0800173E+002, 7.0727787E+002, 0.0000000E+000,-4.4513041E+002,-8.6404026E-002,-2.5466531E+002,-7.2868641E-002, 4.9281556E+000, 0.0000000E+000, 7.6670712E+000, 1.2251032E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0202471E+005
 1.0818280E+002, 7.2618579E+002, 0.0000000E+000,-4.4607609E+002,-8.5179316E-002,-2.5320628E+002,-7.3574484E-002, 1.3715032E+001, 0.0000000E+000, 4.0985358E+001, 4.0459695E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0206652E+005
 1.0836205E+002, 7.2035224E+002, 0.0000000E+000,-4.4638022E+002,-8.5273853E-002,-2.4979642E+002,-7.3138677E-002, 1.1788107E+001, 0.0000000E+000, 3.8311362E+001, 3.5805293E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0210291E+005
 1.0855061E+002, 6.7967013E+002, 0.0000000E+000,-4.4098763E+002,-8.4034064E-002,-2.4779767E+002,-7.3494915E-002,-2.5194696E+000, 0.0000000E+000,-1.2413432E+001,-1.1792173E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0209506E+005
 1.0872729E+002, 7.0415097E+002, 0.0000000E+000,-4.4483149E+002,-8.5278194E-002,-2.4680078E+002,-7.3135096E-002, 4.3781129E+000, 0.0000000E+000, 1.6031707E+001, 1.6738404E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0210756E+005
 1.0891072E+002, 6.5895892E+002, 0.0000000E+000,-4.3948984E+002,-8.2682725E-002,-2.4678571E+002,-7.2830705E-002,-7.2100775E+000, 0.0000000E+000,-3.0004639E+001,-3.4682219E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0208741E+005
 1.0909053E+002, 6.8567034E+002, 0.0000000E+000,-4.4021840E+002,-8.7795077E-002,-2.4829895E+002,-7.2791170E-002,-1.0736072E+000, 0.0000000E+000,-8.4163518E+000,-4.0812033E+000, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0208264E+005
 1.0926775E+002, 7.5771084E+002, 0.0000000E+000,-4.5617764E+002,-8.5009129E-002,-2.4984694E+002,-7.3054613E-002, 1.7759686E+001, 0.0000000E+000, 6.6332962E+001, 6.9287888E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0213376E+005
 1.0944159E+002, 7.2026162E+002, 0.0000000E+000,-4.4818330E+002,-8.3873881E-002,-2.4972814E+002,-7.2896141E-002, 1.0482971E+001, 0.0000000E+000, 3.6209123E+001, 3.2676378E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0216569E+005
 1.0963008E+002, 6.7431388E+002, 0.0000000E+000,-4.3900649E+002,-8.5399899E-002,-2.5100741E+002,-7.2385895E-002,-3.0094216E+000, 0.0000000E+000,-1.8803560E+001,-1.8867230E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0215637E+005
 1.0981062E+002, 6.5308567E+002, 0.0000000E+000,-4.3987220E+002,-8.6172406E-002,-2.5075583E+002,-7.2881880E-002,-9.8858493E+000, 0.0000000E+000,-4.5105860E+001,-4.7587259E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0212772E+005
 1.0998321E+002, 6.5441284E+002, 0.0000000E+000,-4.4026820E+002,-8.6641181E-002,-2.4871327E+002,-7.2652460E-002,-1.1678551E+001, 0.0000000E+000,-4.7273904E+001,-4.6406474E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0209392E+005
 1.1016056E+002, 7.1942898E+002, 0.0000000E+000,-4.5053250E+002,-8.5315995E-002,-2.4774051E+002,-7.2838827E-002, 4.5045438E+000, 0.0000000E+000, 1.8259265E+001, 2.5502365E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0210430E+005
 1.1034144E+002, 7.5816143E+002, 0.0000000E+000,-4.5495599E+002,-8.5955638E-002,-2.4754097E+002,-7.2536157E-002, 2.1042846E+001, 0.0000000E+000, 7.8102330E+001, 7.6548818E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0216791E+005
 1.1052174E+002, 7.0482442E+002, 0.0000000E+000,-4.3878527E+002,-8.4884428E-002,-2.4672977E+002,-7.2532621E-002, 1.0326935E+001, 0.0000000E+000, 3.3870554E+001, 2.9478896E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0220093E+005
 1.1070808E+002, 6.6408977E+002, 0.0000000E+000,-4.3679933E+002,-8.3810475E-002,-2.4795333E+002,-7.2730359E-002,-6.5669041E+000, 0.0000000E+000,-2.6341080E+001,-2.7386338E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0218113E+005
 1.1088187E+002, 6.7423042E+002, 0.0000000E+000,-4.4638545E+002,-8.5653158E-002,-2.4961349E+002,-7.3414258E-002,-7.0143318E+000, 0.0000000E+000,-2.9587026E+001,-2.8941929E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0216071E+005
 1.1107053E+002, 6.4428742E+002, 0.0000000E+000,-4.3972836E+002,-8.1872521E-002,-2.4762066E+002,-7.3796972E-002,-1.2485241E+001, 0.0000000E+000,-5.5171629E+001,-5.5702515E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0212156E+005
 1.1124911E+002, 7.0500528E+002, 0.0000000E+000,-4.4602164E+002,-8.4333610E-002,-2.4522584E+002,-7.3943736E-002, 2.7228747E+000, 0.0000000E+000, 9.6867528E+000, 1.6322393E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0212713E+005
 1.1143173E+002, 8.1212405E+002, 0.0000000E+000,-4.6763657E+002,-8.5023287E-002,-2.4503026E+002,-7.4124581E-002, 3.1395995E+001, 0.0000000E+000, 1.2380599E+002, 1.3069406E+002, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0221985E+005
 1.1160251E+002, 7.7021054E+002, 0.0000000E+000,-4.6143648E+002,-8.3361894E-002,-2.4480904E+002,-7.3609389E-002, 2.6736913E+001, 0.0000000E+000, 9.9804856E+001, 9.0544957E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0229928E+005
 1.1178417E+002, 6.5760265E+002, 0.0000000E+000,-4.3293058E+002,-8.2353708E-002,-2.4386382E+002,-7.3889864E-002,-2.0097627E+000, 0.0000000E+000,-1.8867211E+001,-2.1357755E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0229444E+005
 1.1196264E+002, 6.6255032E+002, 0.0000000E+000,-4.4670452E+002,-8.3805285E-002,-2.4544668E+002,-7.3288221E-002,-1.0943473E+001, 0.0000000E+000,-4.1080967E+001,-4.0701442E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0226212E+005
 1.1214935E+002, 7.2154739E+002, 0.0000000E+000,-4.6311362E+002,-8.3993742E-002,-2.4747203E+002,-7.3957157E-002, 2.7651763E+000, 0.0000000E+000, 8.4203279E+000, 1.3568976E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0226818E+005
 1.1232494E+002, 7.2627689E+002, 0.0000000E+000,-4.5504658E+002,-8.3662743E-002,-2.4657593E+002,-7.4004604E-002, 1.1519758E+001, 0.0000000E+000, 3.6526507E+001, 3.6016468E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0230223E+005
 1.1250397E+002, 7.1057147E+002, 0.0000000E+000,-4.5003562E+002,-8.4826315E-002,-2.4521866E+002,-7.3870451E-002, 7.6891855E+000, 0.0000000E+000, 2.4252887E+001, 2.2847682E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0232591E+005
 1.1268081E+002, 6.6027974E+002, 0.0000000E+000,-4.4672292E+002,-8.4376388E-002,-2.4423807E+002,-7.3862524E-002,-8.3701900E+000, 0.0000000E+000,-3.6951858E+001,-3.9209678E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0230235E+005
 1.1286913E+002, 6.7671695E+002, 0.0000000E+000,-4.4838359E+002,-8.4347481E-002,-2.4358118E+002,-7.4122408E-002,-5.2891118E+000, 0.0000000E+000,-2.5901382E+001,-2.0695396E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0228367E+005
 1.1304567E+002, 7.6189846E+002, 0.0000000E+000,-4.6253960E+002,-8.3997511E-002,-2.4337930E+002,-7.3807124E-002, 1.9507528E+001, 0.0000000E+000, 7.4088979E+001, 7.5329287E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0234038E+005
 1.1322221E+002, 6.8056172E+002, 0.0000000E+000,-4.4984454E+002,-8.3399365E-002,-2.4363854E+002,-7.3873942E-002, 1.3207262E-001, 0.0000000E+000,-5.2984075E+000,-1.2946564E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0234402E+005
 1.1341052E+002, 6.5544489E+002, 0.0000000E+000,-4.4639122E+002,-8.3684453E-002,-2.4466059E+002,-7.3596849E-002,-1.2782726E+001, 0.0000000E+000,-5.1666506E+001,-4.8546923E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0230287E+005
 1.1359060E+002, 7.3102839E+002, 0.0000000E+000,-4.6861039E+002,-8.5532072E-002,-2.4548175E+002,-7.4384211E-002, 3.4257517E+000, 0.0000000E+000, 1.7493382E+001, 2.0202087E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0231209E+005
 1.1376092E+002, 7.5778346E+002, 0.0000000E+000,-4.6608205E+002,-8.3418409E-002,-2.4499204E+002,-7.3832158E-002, 1.5429135E+001, 0.0000000E+000, 5.9457408E+001, 6.1981254E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0235467E+005
 1.1394993E+002, 7.1487737E+002, 0.0000000E+000,-4.4814204E+002,-8.4173743E-002,-2.4376245E+002,-7.3576730E-002, 1.1647457E+001, 0.0000000E+000, 3.6791571E+001, 3.4462586E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0239244E+005
 1.1412283E+002, 6.8552488E+002, 0.0000000E+000,-4.4487672E+002,-8.4497877E-002,-2.4396902E+002,-7.3267741E-002, 1.4599055E+000, 0.0000000E+000,-1.1380879E+000,-2.0187176E+000, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0239730E+005
 1.1430338E+002, 7.0977943E+002, 0.0000000E+000,-4.6319128E+002,-8.5017178E-002,-2.4674695E+002,-7.4021189E-002,-1.8828983E-001, 0.0000000E+000,-1.0414917E+000,-5.0612140E-001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0239689E+005
 1.1449115E+002, 7.0863158E+002, 0.0000000E+000,-4.7237556E+002,-8.5212470E-002,-2.4815502E+002,-7.3253894E-002,-4.4427350E+000, 0.0000000E+000,-1.4689895E+001,-1.6500189E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0238384E+005
 1.1466962E+002, 6.5574193E+002, 0.0000000E+000,-4.5744213E+002,-8.4078799E-002,-2.4758630E+002,-7.2794842E-002,-1.5463588E+001, 0.0000000E+000,-6.3872418E+001,-6.4906960E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0233801E+005
 1.1484754E+002, 6.7727903E+002, 0.0000000E+000,-4.5282358E+002,-8.4106851E-002,-2.4581057E+002,-7.3496617E-002,-6.4698833E+000, 0.0000000E+000,-2.9179855E+001,-2.7982594E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0231844E+005
 1.1502546E+002, 6.7071058E+002, 0.0000000E+000,-4.5712768E+002,-8.5765174E-002,-2.4659630E+002,-7.3400486E-002,-1.0975888E+001, 0.0000000E+000,-4.3448903E+001,-4.4148456E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0228633E+005
 1.1520338E+002, 7.2434548E+002, 0.0000000E+000,-4.6256307E+002,-8.4500540E-002,-2.4964281E+002,-7.3385462E-002, 2.4930071E+000, 0.0000000E+000, 7.1025000E+000, 1.4474721E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0229062E+005
 1.1538076E+002, 7.4087993E+002, 0.0000000E+000,-4.6586385E+002,-8.5758646E-002,-2.5125914E+002,-7.2636676E-002, 1.1918874E+001, 0.0000000E+000, 3.9546958E+001, 3.5517428E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0232742E+005
 1.1556925E+002, 6.7754285E+002, 0.0000000E+000,-4.5385462E+002,-8.6666091E-002,-2.5133586E+002,-7.2568854E-002,-7.1736528E+000, 0.0000000E+000,-3.1149540E+001,-3.4980512E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0230710E+005
 1.1574307E+002, 6.6732164E+002, 0.0000000E+000,-4.5871200E+002,-8.6651296E-002,-2.5307651E+002,-7.2531739E-002,-1.7520299E+001, 0.0000000E+000,-6.5495502E+001,-6.2146352E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0225530E+005
 1.1592931E+002, 7.1313808E+002, 0.0000000E+000,-4.7089637E+002,-8.5545270E-002,-2.5529675E+002,-7.3019995E-002,-4.4642931E+000, 0.0000000E+000,-1.5633645E+001,-1.7677895E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0224202E+005
 1.1610728E+002, 6.4297229E+002, 0.0000000E+000,-4.5367535E+002,-8.5935463E-002,-2.5584083E+002,-7.1426343E-002,-2.0100938E+001, 0.0000000E+000,-8.5495810E+001,-8.6802195E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0218292E+005
 1.1629099E+002, 6.7145181E+002, 0.0000000E+000,-4.5438695E+002,-8.5297155E-002,-2.5551623E+002,-7.2215197E-002,-1.2961823E+001, 0.0000000E+000,-5.3826536E+001,-5.1570701E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0214230E+005
 1.1647001E+002, 6.7888899E+002, 0.0000000E+000,-4.5991577E+002,-8.5060608E-002,-2.5530620E+002,-7.2784068E-002,-1.3525860E+001, 0.0000000E+000,-5.1163294E+001,-5.0016682E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0210148E+005
 1.1664902E+002, 7.3762351E+002, 0.0000000E+000,-4.6727648E+002,-8.5958785E-002,-2.5663044E+002,-7.2902979E-002, 3.1440037E+000, 0.0000000E+000, 1.4135398E+001, 1.6701732E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0210964E+005
 1.1682803E+002, 7.4847405E+002, 0.0000000E+000,-4.6891141E+002,-8.7045138E-002,-2.6005609E+002,-7.2845671E-002, 7.9411449E+000, 0.0000000E+000, 2.7760937E+001, 2.7287811E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0213338E+005
 1.1700705E+002, 7.0338900E+002, 0.0000000E+000,-4.5632097E+002,-8.4569932E-002,-2.6245353E+002,-7.2560439E-002,-4.8929895E-001, 0.0000000E+000,-1.4460090E+001,-1.6031923E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0213269E+005
 1.1718606E+002, 6.8584633E+002, 0.0000000E+000,-4.5327371E+002,-8.5907391E-002,-2.6128281E+002,-7.2656029E-002,-5.7311452E+000, 0.0000000E+000,-3.1879471E+001,-3.4599896E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0211680E+005
 1.1737104E+002, 6.7166985E+002, 0.0000000E+000,-4.5240965E+002,-8.3362883E-002,-2.5869562E+002,-7.3136897E-002,-1.0407530E+001, 0.0000000E+000,-5.1677288E+001,-4.9999450E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0208396E+005
 1.1754169E+002, 7.2106284E+002, 0.0000000E+000,-4.5695763E+002,-8.4522066E-002,-2.5700372E+002,-7.3691076E-002, 4.2035254E+000, 0.0000000E+000, 7.1518661E+000, 1.1146805E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0209444E+005
 1.1772644E+002, 7.5437604E+002, 0.0000000E+000,-4.5968100E+002,-8.4257959E-002,-2.5630383E+002,-7.3561941E-002, 1.4662792E+001, 0.0000000E+000, 5.1671956E+001, 5.2896172E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0213899E+005
 1.1790053E+002, 6.8886239E+002, 0.0000000E+000,-4.5140560E+002,-8.3546309E-002,-2.5591203E+002,-7.3288037E-002,-2.8513689E+000, 0.0000000E+000,-1.5844329E+001,-2.1463443E+001, 0.0000000E+000, 1.4229203E-002, 0.0000000E+000, 1.0213295E+005
